model,policy,threshold,metric,point_estimate,ci_lower_95,ci_upper_95,n_test,bootstrap_resamples,tp,fp,tn,fn
HistGradientBoosting__tabular_plus_graph_plus_node2vec,validation_precision_at_least_80pct,0.3192728783365002,precision,0.37218045112781956,0.3290847902097902,0.4109932461406518,8841,1000,198,334,8099,210
HistGradientBoosting__tabular_plus_graph_plus_node2vec,validation_precision_at_least_80pct,0.3192728783365002,recall,0.4852941176470588,0.436915320751293,0.5324765512265511,8841,1000,198,334,8099,210
HistGradientBoosting__tabular_plus_graph_plus_node2vec,validation_precision_at_least_80pct,0.3192728783365002,f1,0.42127659574468085,0.3802633337292867,0.4572616797956683,8841,1000,198,334,8099,210
HistGradientBoosting__tabular_plus_graph_plus_node2vec,validation_precision_at_least_80pct,0.3192728783365002,false_positives_per_true_positive,1.6868686868686869,1.433130046928508,2.0387305741333073,8841,1000,198,334,8099,210
HistGradientBoosting__tabular_plus_graph_plus_node2vec,validation_precision_at_least_80pct,0.3192728783365002,predicted_positive_rate,0.060174188440221696,0.055423594615993665,0.06504354711005542,8841,1000,198,334,8099,210
HistGradientBoosting__tabular_plus_graph_plus_node2vec,validation_precision_at_least_90pct,0.4792032171423765,accuracy,0.9541907024092298,0.9495503902273499,0.9582654677072729,8841,1000,195,192,8241,213
HistGradientBoosting__tabular_plus_graph_plus_node2vec,validation_precision_at_least_90pct,0.4792032171423765,precision,0.5038759689922481,0.4509763741562199,0.5525828434687614,8841,1000,195,192,8241,213
HistGradientBoosting__tabular_plus_graph_plus_node2vec,validation_precision_at_least_90pct,0.4792032171423765,recall,0.47794117647058826,0.43041237113402064,0.5244793999104344,8841,1000,195,192,8241,213
HistGradientBoosting__tabular_plus_graph_plus_node2vec,validation_precision_at_least_90pct,0.4792032171423765,f1,0.49056603773584906,0.44416732712502477,0.531403951917737,8841,1000,195,192,8241,213
HistGradientBoosting__tabular_plus_graph_plus_node2vec,validation_precision_at_least_90pct,0.4792032171423765,false_positives_per_true_positive,0.9846153846153847,0.8096834581347856,1.217411067193676,8841,1000,195,192,8241,213
HistGradientBoosting__tabular_plus_graph_plus_node2vec,validation_precision_at_least_90pct,0.4792032171423765,predicted_positive_rate,0.04377332880895826,0.03981167288768239,0.048074312860536136,8841,1000,195,192,8241,213
XGBoost__tabular_plus_graph_plus_node2vec,default_0_50,0.5,accuracy,0.946159936658749,0.9411802963465672,0.9507974211062097,8841,1000,197,265,8168,211
XGBoost__tabular_plus_graph_plus_node2vec,default_0_50,0.5,precision,0.4264069264069264,0.3806549077249714,0.46904585139870525,8841,1000,197,265,8168,211
XGBoost__tabular_plus_graph_plus_node2vec,default_0_50,0.5,recall,0.48284313725490197,0.43457915080189224,0.5288675742574257,8841,1000,197,265,8168,211
XGBoost__tabular_plus_graph_plus_node2vec,default_0_50,0.5,f1,0.4528735632183908,0.4101347926267281,0.4913949804052364,8841,1000,197,265,8168,211
XGBoost__tabular_plus_graph_plus_node2vec,default_0_50,0.5,false_positives_per_true_positive,1.3451776649746192,1.131987870619946,1.6270515529568412,8841,1000,197,265,8168,211
XGBoost__tabular_plus_graph_plus_node2vec,default_0_50,0.5,predicted_positive_rate,0.052256532066508314,0.04784243863816311,0.05734645402103834,8841,1000,197,265,8168,211
XGBoost__tabular_plus_graph_plus_node2vec,validation_max_f1,0.8172786831855774,accuracy,0.9714964370546318,0.9678741092636579,0.9752290464879538,8841,1000,192,36,8397,216
XGBoost__tabular_plus_graph_plus_node2vec,validation_max_f1,0.8172786831855774,precision,0.8421052631578947,0.7964538858365139,0.8889035087719298,8841,1000,192,36,8397,216
XGBoost__tabular_plus_graph_plus_node2vec,validation_max_f1,0.8172786831855774,recall,0.47058823529411764,0.42239031349588674,0.5176873371726313,8841,1000,192,36,8397,216
XGBoost__tabular_plus_graph_plus_node2vec,validation_max_f1,0.8172786831855774,f1,0.6037735849056604,0.5589647321232473,0.6479979231568016,8841,1000,192,36,8397,216
XGBoost__tabular_plus_graph_plus_node2vec,validation_max_f1,0.8172786831855774,false_positives_per_true_positive,0.1875,0.12498150887573965,0.25556547619047615,8841,1000,192,36,8397,216
XGBoost__tabular_plus_graph_plus_node2vec,validation_max_f1,0.8172786831855774,predicted_positive_rate,0.025788937902952155,0.022621875353466804,0.02895882818685669,8841,1000,192,36,8397,216
XGBoost__tabular_plus_graph_plus_node2vec,top_5pct_budget,0.9922935962677002,accuracy,0.9707046714172605,0.967195453003054,0.9741007804546997,8841,1000,151,2,8431,257
XGBoost__tabular_plus_graph_plus_node2vec,top_5pct_budget,0.9922935962677002,precision,0.9869281045751634,0.9666610738255034,1.0,8841,1000,151,2,8431,257
XGBoost__tabular_plus_graph_plus_node2vec,top_5pct_budget,0.9922935962677002,recall,0.3700980392156863,0.3229099893162393,0.41551472421037633,8841,1000,151,2,8431,257
XGBoost__tabular_plus_graph_plus_node2vec,top_5pct_budget,0.9922935962677002,f1,0.5383244206773619,0.48709163948290446,0.5845748497895837,8841,1000,151,2,8431,257
XGBoost__tabular_plus_graph_plus_node2vec,top_5pct_budget,0.9922935962677002,false_positives_per_true_positive,0.013245033112582781,0.0,0.034488745210727964,8841,1000,151,2,8431,257
XGBoost__tabular_plus_graph_plus_node2vec,top_5pct_budget,0.9922935962677002,predicted_positive_rate,0.017305734645402103,0.014591109602986088,0.02002035968781812,8841,1000,151,2,8431,257
XGBoost__tabular_plus_graph_plus_node2vec,validation_precision_at_least_80pct,0.5266790390014648,accuracy,0.9480827960637936,0.9433322022395657,0.9524940617577197,8841,1000,197,248,8185,211
XGBoost__tabular_plus_graph_plus_node2vec,validation_precision_at_least_80pct,0.5266790390014648,precision,0.44269662921348313,0.39587859527650204,0.4874141876430206,8841,1000,197,248,8185,211
XGBoost__tabular_plus_graph_plus_node2vec,validation_precision_at_least_80pct,0.5266790390014648,recall,0.48284313725490197,0.43457915080189224,0.5288675742574257,8841,1000,197,248,8185,211
XGBoost__tabular_plus_graph_plus_node2vec,validation_precision_at_least_80pct,0.5266790390014648,f1,0.4618991793669402,0.4182155514921667,0.4994172817186142,8841,1000,197,248,8185,211
XGBoost__tabular_plus_graph_plus_node2vec,validation_precision_at_least_80pct,0.5266790390014648,false_positives_per_true_positive,1.2588832487309645,1.051643192488263,1.5260269521496732,8841,1000,197,248,8185,211
XGBoost__tabular_plus_graph_plus_node2vec,validation_precision_at_least_80pct,0.5266790390014648,predicted_positive_rate,0.05033367266146364,0.046035516344304944,0.05531048523922633,8841,1000,197,248,8185,211
XGBoost__tabular_plus_graph_plus_node2vec,validation_precision_at_least_90pct,0.6717914342880249,accuracy,0.9618821400294084,0.9576942653545979,0.9656147494627305,8841,1000,196,125,8308,212
XGBoost__tabular_plus_graph_plus_node2vec,validation_precision_at_least_90pct,0.6717914342880249,precision,0.6105919003115264,0.5598785031661725,0.6605187485622268,8841,1000,196,125,8308,212
XGBoost__tabular_plus_graph_plus_node2vec,validation_precision_at_least_90pct,0.6717914342880249,recall,0.4803921568627451,0.4329858439759963,0.5268137035378415,8841,1000,196,125,8308,212
XGBoost__tabular_plus_graph_plus_node2vec,validation_precision_at_least_90pct,0.6717914342880249,f1,0.5377229080932785,0.4920781287058265,0.5790175844967659,8841,1000,196,125,8308,212
XGBoost__tabular_plus_graph_plus_node2vec,validation_precision_at_least_90pct,0.6717914342880249,false_positives_per_true_positive,0.6377551020408163,0.5139616515291123,0.7861018184937382,8841,1000,196,125,8308,212
XGBoost__tabular_plus_graph_plus_node2vec,validation_precision_at_least_90pct,0.6717914342880249,predicted_positive_rate,0.03630810994231422,0.03280171926252686,0.040380047505938245,8841,1000,196,125,8308,212
ExtraTrees__all_features,default_0_50,0.5,accuracy,0.9736455152132112,0.9702522339101911,0.9771519058929985,8841,1000,184,9,8424,224
ExtraTrees__all_features,default_0_50,0.5,precision,0.9533678756476683,0.9238017174082749,0.9803003724618528,8841,1000,184,9,8424,224
ExtraTrees__all_features,default_0_50,0.5,recall,0.45098039215686275,0.4048132989975168,0.4986899100937566,8841,1000,184,9,8424,224
ExtraTrees__all_features,default_0_50,0.5,f1,0.6123128119800333,0.5665385220595017,0.6573214169008561,8841,1000,184,9,8424,224
ExtraTrees__all_features,default_0_50,0.5,false_positives_per_true_positive,0.04891304347826087,0.02009550238755969,0.08248337705118038,8841,1000,184,9,8424,224
ExtraTrees__all_features,default_0_50,0.5,predicted_positive_rate,0.021830109716095464,0.01888926592014478,0.024886890623232665,8841,1000,184,9,8424,224
ExtraTrees__all_features,validation_max_f1,0.4055873810473516,accuracy,0.9718357651849339,0.9682162651283791,0.9754552652414885,8841,1000,190,31,8402,218
ExtraTrees__all_features,validation_max_f1,0.4055873810473516,precision,0.8597285067873304,0.8127782534246575,0.9050101351351352,8841,1000,190,31,8402,218
ExtraTrees__all_features,validation_max_f1,0.4055873810473516,recall,0.46568627450980393,0.4182195112609162,0.5108473502813209,8841,1000,190,31,8402,218
ExtraTrees__all_features,validation_max_f1,0.4055873810473516,f1,0.604133545310016,0.5577502928574867,0.6459292460930791,8841,1000,190,31,8402,218
ExtraTrees__all_features,validation_max_f1,0.4055873810473516,false_positives_per_true_positive,0.1631578947368421,0.10496000659685,0.23034788245462404,8841,1000,190,31,8402,218
ExtraTrees__all_features,validation_max_f1,0.4055873810473516,predicted_positive_rate,0.024997172265580816,0.021830109716095464,0.02816423481506617,8841,1000,190,31,8402,218
ExtraTrees__all_features,top_5pct_budget,0.7504508035186734,accuracy,0.9720619839384685,0.968552765524262,0.9755683746182559,8841,1000,162,1,8432,246
ExtraTrees__all_features,top_5pct_budget,0.7504508035186734,precision,0.9938650306748467,0.9797297297297297,1.0,8841,1000,162,1,8432,246
ExtraTrees__all_features,top_5pct_budget,0.7504508035186734,recall,0.39705882352941174,0.3511326459799742,0.44583374078646604,8841,1000,162,1,8432,246
ExtraTrees__all_features,top_5pct_budget,0.7504508035186734,f1,0.5674255691768827,0.5185152753453979,0.6153910149750417,8841,1000,162,1,8432,246
ExtraTrees__all_features,top_5pct_budget,0.7504508035186734,false_positives_per_true_positive,0.006172839506172839,0.0,0.020689655172413793,8841,1000,162,1,8432,246
ExtraTrees__all_features,top_5pct_budget,0.7504508035186734,predicted_positive_rate,0.018436828413075444,0.015722203370659427,0.021154281189910643,8841,1000,162,1,8432,246
ExtraTrees__all_features,validation_precision_at_least_80pct,0.22344023220519693,accuracy,0.944802624137541,0.9401623119556611,0.9496719828073747,8841,1000,197,277,8156,211
ExtraTrees__all_features,validation_precision_at_least_80pct,0.22344023220519693,precision,0.41561181434599154,0.37364154387958437,0.45905611772976174,8841,1000,197,277,8156,211
ExtraTrees__all_features,validation_precision_at_least_80pct,0.22344023220519693,recall,0.48284313725490197,0.4355562134299248,0.5298578896517304,8841,1000,197,277,8156,211
ExtraTrees__all_features,validation_precision_at_least_80pct,0.22344023220519693,f1,0.4467120181405896,0.4074051490514905,0.48571739807033926,8841,1000,197,277,8156,211
ExtraTrees__all_features,validation_precision_at_least_80pct,0.22344023220519693,false_positives_per_true_positive,1.4060913705583757,1.1783829143082796,1.6763619755009134,8841,1000,197,277,8156,211
ExtraTrees__all_features,validation_precision_at_least_80pct,0.22344023220519693,predicted_positive_rate,0.05361384458771632,0.04931568827055763,0.0582541567695962,8841,1000,197,277,8156,211
ExtraTrees__all_features,validation_precision_at_least_90pct,0.2956273834813077,accuracy,0.9600723900011311,0.9562266711910418,0.9640312181879878,8841,1000,196,141,8292,212
ExtraTrees__all_features,validation_precision_at_least_90pct,0.2956273834813077,precision,0.5816023738872403,0.5311625763773166,0.6349229899675003,8841,1000,196,141,8292,212
ExtraTrees__all_features,validation_precision_at_least_90pct,0.2956273834813077,recall,0.4803921568627451,0.4329805512904877,0.5281675345432048,8841,1000,196,141,8292,212
ExtraTrees__all_features,validation_precision_at_least_90pct,0.2956273834813077,f1,0.5261744966442953,0.48442891882881295,0.5681410877040697,8841,1000,196,141,8292,212
ExtraTrees__all_features,validation_precision_at_least_90pct,0.2956273834813077,false_positives_per_true_positive,0.7193877551020408,0.5749941588785046,0.8826627580856904,8841,1000,196,141,8292,212
ExtraTrees__all_features,validation_precision_at_least_90pct,0.2956273834813077,predicted_positive_rate,0.03811785997059156,0.03438525053726954,0.04218979753421559,8841,1000,196,141,8292,212
HistGradientBoosting__all_features,default_0_50,0.5,accuracy,0.9563397805678091,0.9517022961203484,0.9605276552426196,8841,1000,195,173,8260,213
HistGradientBoosting__all_features,default_0_50,0.5,precision,0.529891304347826,0.47694205885720825,0.5795187124196558,8841,1000,195,173,8260,213
HistGradientBoosting__all_features,default_0_50,0.5,recall,0.47794117647058826,0.43041237113402064,0.5244793999104344,8841,1000,195,173,8260,213
HistGradientBoosting__all_features,default_0_50,0.5,f1,0.5025773195876289,0.45698343504795114,0.5432290883576404,8841,1000,195,173,8260,213
HistGradientBoosting__all_features,default_0_50,0.5,false_positives_per_true_positive,0.8871794871794871,0.7255698225504243,1.0966909292630447,8841,1000,195,173,8260,213
HistGradientBoosting__all_features,default_0_50,0.5,predicted_positive_rate,0.04162425065037892,0.037665422463522225,0.046035516344304944,8841,1000,195,173,8260,213
HistGradientBoosting__all_features,validation_max_f1,0.7390926673984145,accuracy,0.9693473588960525,0.9655016400859632,0.9728537495758398,8841,1000,193,56,8377,215
HistGradientBoosting__all_features,validation_max_f1,0.7390926673984145,precision,0.7751004016064257,0.7211109052163439,0.828340459211149,8841,1000,193,56,8377,215
HistGradientBoosting__all_features,validation_max_f1,0.7390926673984145,recall,0.4730392156862745,0.4251903388030695,0.5198022686884073,8841,1000,193,56,8377,215
HistGradientBoosting__all_features,validation_max_f1,0.7390926673984145,f1,0.5875190258751902,0.5404409934250026,0.6293113229693776,8841,1000,193,56,8377,215
HistGradientBoosting__all_features,validation_max_f1,0.7390926673984145,false_positives_per_true_positive,0.29015544041450775,0.2072330893188192,0.3867492425592586,8841,1000,193,56,8377,215
HistGradientBoosting__all_features,validation_max_f1,0.7390926673984145,predicted_positive_rate,0.02816423481506617,0.024997172265580816,0.03155751611808619,8841,1000,193,56,8377,215
HistGradientBoosting__all_features,top_5pct_budget,0.9992523148144844,accuracy,0.9699129057798892,0.9661802963465671,0.9734192964596765,8841,1000,145,3,8430,263
HistGradientBoosting__all_features,top_5pct_budget,0.9992523148144844,precision,0.9797297297297297,0.9555448717948718,1.0,8841,1000,145,3,8430,263
HistGradientBoosting__all_features,top_5pct_budget,0.9992523148144844,recall,0.3553921568627451,0.3090422076055334,0.4019041737757518,8841,1000,145,3,8430,263
HistGradientBoosting__all_features,top_5pct_budget,0.9992523148144844,f1,0.5215827338129496,0.4696911866759195,0.5703253182461102,8841,1000,145,3,8430,263
HistGradientBoosting__all_features,top_5pct_budget,0.9992523148144844,false_positives_per_true_positive,0.020689655172413793,0.0,0.046523333853597616,8841,1000,145,3,8430,263
HistGradientBoosting__all_features,top_5pct_budget,0.9992523148144844,predicted_positive_rate,0.016740187761565432,0.014138672095916752,0.01945764053840063,8841,1000,145,3,8430,263
HistGradientBoosting__all_features,validation_precision_at_least_80pct,0.3156363800458034,accuracy,0.940730686573917,0.9359772650152698,0.945481280398145,8841,1000,199,315,8118,209
HistGradientBoosting__all_features,validation_precision_at_least_80pct,0.3156363800458034,precision,0.38715953307393,0.3450929389096679,0.4272334138064546,8841,1000,199,315,8118,209
HistGradientBoosting__all_features,validation_precision_at_least_80pct,0.3156363800458034,recall,0.4877450980392157,0.4381443298969072,0.5356391356391356,8841,1000,199,315,8118,209
HistGradientBoosting__all_features,validation_precision_at_least_80pct,0.3156363800458034,f1,0.4316702819956616,0.3892599310720116,0.46829816664430673,8841,1000,199,315,8118,209
HistGradientBoosting__all_features,validation_precision_at_least_80pct,0.3156363800458034,false_positives_per_true_positive,1.5829145728643217,1.3406409697120778,1.897770124428644,8841,1000,199,315,8118,209
HistGradientBoosting__all_features,validation_precision_at_least_80pct,0.3156363800458034,predicted_positive_rate,0.05813821965840968,0.053726953964483654,0.06312068770501074,8841,1000,199,315,8118,209
HistGradientBoosting__all_features,validation_precision_at_least_90pct,0.5292040479468353,accuracy,0.9579233118425518,0.9531698902839045,0.9619980771405949,8841,1000,195,159,8274,213
HistGradientBoosting__all_features,validation_precision_at_least_90pct,0.5292040479468353,precision,0.5508474576271186,0.49702199477351916,0.6005490349229134,8841,1000,195,159,8274,213
HistGradientBoosting__all_features,validation_precision_at_least_90pct,0.5292040479468353,recall,0.47794117647058826,0.43041237113402064,0.5244793999104344,8841,1000,195,159,8274,213
HistGradientBoosting__all_features,validation_precision_at_least_90pct,0.5292040479468353,f1,0.5118110236220472,0.46489786529260213,0.5527902564385707,8841,1000,195,159,8274,213
HistGradientBoosting__all_features,validation_precision_at_least_90pct,0.5292040479468353,false_positives_per_true_positive,0.8153846153846154,0.6651429936057393,1.0119833951728445,8841,1000,195,159,8274,213
HistGradientBoosting__all_features,validation_precision_at_least_90pct,0.5292040479468353,predicted_positive_rate,0.04004071937563624,0.03630810994231422,0.04433887569279493,8841,1000,195,159,8274,213
XGBoost__all_features,default_0_50,0.5,accuracy,0.9351883271123176,0.9296459676507183,0.940052030313313,8841,1000,197,362,8071,211
XGBoost__all_features,default_0_50,0.5,precision,0.35241502683363146,0.3116220735785953,0.3904336256272492,8841,1000,197,362,8071,211
XGBoost__all_features,default_0_50,0.5,recall,0.48284313725490197,0.43457915080189224,0.5288675742574257,8841,1000,197,362,8071,211
XGBoost__all_features,default_0_50,0.5,f1,0.4074457083764219,0.36734585553966814,0.4444501366120218,8841,1000,197,362,8071,211
XGBoost__all_features,default_0_50,0.5,false_positives_per_true_positive,1.8375634517766497,1.5612548719992914,2.2090155845923505,8841,1000,197,362,8071,211
XGBoost__all_features,default_0_50,0.5,predicted_positive_rate,0.06322814161293971,0.05859065716547902,0.06854711005542359,8841,1000,197,362,8071,211
XGBoost__all_features,validation_max_f1,0.8976415991783142,accuracy,0.9724013120687705,0.9688949213889831,0.9757974211062097,8841,1000,191,27,8406,217
XGBoost__all_features,validation_max_f1,0.8976415991783142,precision,0.8761467889908257,0.8297662374020156,0.9166757641921397,8841,1000,191,27,8406,217
XGBoost__all_features,validation_max_f1,0.8976415991783142,recall,0.4681372549019608,0.41989756778509985,0.5145703162549264,8841,1000,191,27,8406,217
XGBoost__all_features,validation_max_f1,0.8976415991783142,f1,0.610223642172524,0.5640916808149405,0.6520427049366984,8841,1000,191,27,8406,217
XGBoost__all_features,validation_max_f1,0.8976415991783142,false_positives_per_true_positive,0.14136125654450263,0.0908982683982684,0.20515873015873012,8841,1000,191,27,8406,217
XGBoost__all_features,validation_max_f1,0.8976415991783142,predicted_positive_rate,0.024657844135278814,0.021490781585793463,0.027824906684764165,8841,1000,191,27,8406,217
XGBoost__all_features,top_5pct_budget,0.993680477142334,accuracy,0.9708177807940278,0.9671982807374732,0.9743241714738152,8841,1000,152,2,8431,256
XGBoost__all_features,top_5pct_budget,0.993680477142334,precision,0.987012987012987,0.9670887054044507,1.0,8841,1000,152,2,8431,256
XGBoost__all_features,top_5pct_budget,0.993680477142334,recall,0.37254901960784315,0.32630604288499027,0.4214448051948052,8841,1000,152,2,8431,256
XGBoost__all_features,top_5pct_budget,0.993680477142334,f1,0.5409252669039146,0.49000874971375447,0.591698258344666,8841,1000,152,2,8431,256
XGBoost__all_features,top_5pct_budget,0.993680477142334,false_positives_per_true_positive,0.013157894736842105,0.0,0.03403132086167799,8841,1000,152,2,8431,256
XGBoost__all_features,top_5pct_budget,0.993680477142334,predicted_positive_rate,0.01741884402216944,0.014591109602986088,0.02024657844135279,8841,1000,152,2,8431,256
XGBoost__all_features,validation_precision_at_least_80pct,0.5960866212844849,accuracy,0.9474041398031897,0.9426535459789617,0.9519285148738831,8841,1000,197,254,8179,211
XGBoost__all_features,validation_precision_at_least_80pct,0.5960866212844849,precision,0.43680709534368073,0.3907249707830152,0.48037177138913223,8841,1000,197,254,8179,211
XGBoost__all_features,validation_precision_at_least_80pct,0.5960866212844849,recall,0.48284313725490197,0.43457915080189224,0.5288675742574257,8841,1000,197,254,8179,211
XGBoost__all_features,validation_precision_at_least_80pct,0.5960866212844849,f1,0.4586728754365541,0.4155993710593426,0.498314577080149,8841,1000,197,254,8179,211
XGBoost__all_features,validation_precision_at_least_80pct,0.5960866212844849,false_positives_per_true_positive,1.2893401015228427,1.0817209928229665,1.559345007147233,8841,1000,197,254,8179,211
XGBoost__all_features,validation_precision_at_least_80pct,0.5960866212844849,predicted_positive_rate,0.05101232892206764,0.04682728198167628,0.055876032123063,8841,1000,197,254,8179,211
XGBoost__all_features,validation_precision_at_least_90pct,0.7476750016212463,accuracy,0.9625607962900125,0.9584888587263884,0.966409342834521,8841,1000,196,119,8314,212
XGBoost__all_features,validation_precision_at_least_90pct,0.7476750016212463,precision,0.6222222222222222,0.5709925141972122,0.6761574309439079,8841,1000,196,119,8314,212
XGBoost__all_features,validation_precision_at_least_90pct,0.7476750016212463,recall,0.4803921568627451,0.4329858439759963,0.5268137035378415,8841,1000,196,119,8314,212
XGBoost__all_features,validation_precision_at_least_90pct,0.7476750016212463,f1,0.5421853388658368,0.496273115486908,0.5843634760301427,8841,1000,196,119,8314,212
XGBoost__all_features,validation_precision_at_least_90pct,0.7476750016212463,false_positives_per_true_positive,0.6071428571428571,0.4789455151964418,0.7513364827796403,8841,1000,196,119,8314,212
XGBoost__all_features,validation_precision_at_least_90pct,0.7476750016212463,predicted_positive_rate,0.035629453681710214,0.03212306300192286,0.0395882818685669,8841,1000,196,119,8314,212
GCN,default_0_50,0.5,accuracy,0.8370093880782717,0.8294310598348603,0.8448167628096369,8841,1000,210,1243,7190,198
GCN,default_0_50,0.5,precision,0.1445285615966965,0.12664678403045115,0.16197020175494897,8841,1000,210,1243,7190,198
GCN,default_0_50,0.5,recall,0.5147058823529411,0.46360692919597657,0.5637627877237851,8841,1000,210,1243,7190,198
GCN,default_0_50,0.5,f1,0.22568511552928533,0.20010986274909662,0.25013384988196835,8841,1000,210,1243,7190,198
GCN,default_0_50,0.5,false_positives_per_true_positive,5.919047619047619,5.173976675865753,6.895976360103626,8841,1000,210,1243,7190,198
GCN,default_0_50,0.5,predicted_positive_rate,0.16434792444293633,0.15643026806922294,0.17215247143988235,8841,1000,210,1243,7190,198
GCN,validation_max_f1,0.5951611399650574,accuracy,0.8762583418165366,0.8690193417034272,0.8830477321569958,8841,1000,185,871,7562,223
GCN,validation_max_f1,0.5951611399650574,precision,0.17518939393939395,0.15346879123471657,0.1973466376006911,8841,1000,185,871,7562,223
GCN,validation_max_f1,0.5951611399650574,recall,0.4534313725490196,0.40526144907723854,0.5,8841,1000,185,871,7562,223
GCN,validation_max_f1,0.5951611399650574,f1,0.2527322404371585,0.22407708454544417,0.27962262104712854,8841,1000,185,871,7562,223
GCN,validation_max_f1,0.5951611399650574,false_positives_per_true_positive,4.708108108108108,4.067225985221675,5.515982794780177,8841,1000,185,871,7562,223
GCN,validation_max_f1,0.5951611399650574,predicted_positive_rate,0.11944350186630472,0.11242506503789164,0.1264591109602986,8841,1000,185,871,7562,223
GCN,top_5pct_budget,0.8576115965843201,accuracy,0.9540775930324624,0.9495532179617691,0.958604795837575,8841,1000,104,102,8331,304
GCN,top_5pct_budget,0.8576115965843201,precision,0.5048543689320388,0.4377953198829971,0.5720545742901214,8841,1000,104,102,8331,304
GCN,top_5pct_budget,0.8576115965843201,recall,0.2549019607843137,0.2111319061774942,0.2962116840407049,8841,1000,104,102,8331,304
GCN,top_5pct_budget,0.8576115965843201,f1,0.33876221498371334,0.28902539632990704,0.3833379556259905,8841,1000,104,102,8331,304
GCN,top_5pct_budget,0.8576115965843201,false_positives_per_true_positive,0.9807692307692307,0.7480849651510123,1.2841725444096135,8841,1000,104,102,8331,304
GCN,top_5pct_budget,0.8576115965843201,predicted_positive_rate,0.023300531614070807,0.02024657844135279,0.02658070354032349,8841,1000,104,102,8331,304
GCN,validation_precision_at_least_80pct,0.9999749660491943,accuracy,0.9538513742789277,0.9495532179617691,0.9581523583305056,8841,1000,0,0,8433,408
GCN,validation_precision_at_least_80pct,0.9999749660491943,precision,0.0,0.0,0.0,8841,1000,0,0,8433,408
GCN,validation_precision_at_least_80pct,0.9999749660491943,recall,0.0,0.0,0.0,8841,1000,0,0,8433,408
GCN,validation_precision_at_least_80pct,0.9999749660491943,f1,0.0,0.0,0.0,8841,1000,0,0,8433,408
GCN,validation_precision_at_least_80pct,0.9999749660491943,false_positives_per_true_positive,0.0,0.0,0.0,8841,1000,0,0,8433,408
GCN,validation_precision_at_least_80pct,0.9999749660491943,predicted_positive_rate,0.0,0.0,0.0,8841,1000,0,0,8433,408
GCN,validation_precision_at_least_90pct,0.9999749660491943,accuracy,0.9538513742789277,0.9495532179617691,0.9581523583305056,8841,1000,0,0,8433,408
GCN,validation_precision_at_least_90pct,0.9999749660491943,precision,0.0,0.0,0.0,8841,1000,0,0,8433,408
GCN,validation_precision_at_least_90pct,0.9999749660491943,recall,0.0,0.0,0.0,8841,1000,0,0,8433,408
GCN,validation_precision_at_least_90pct,0.9999749660491943,f1,0.0,0.0,0.0,8841,1000,0,0,8433,408
GCN,validation_precision_at_least_90pct,0.9999749660491943,false_positives_per_true_positive,0.0,0.0,0.0,8841,1000,0,0,8433,408
GCN,validation_precision_at_least_90pct,0.9999749660491943,predicted_positive_rate,0.0,0.0,0.0,8841,1000,0,0,8433,408
GraphSAGE,default_0_50,0.5,accuracy,0.2943105983486031,0.28435697319307773,0.3042642235041285,8841,1000,369,6200,2233,39
GraphSAGE,default_0_50,0.5,precision,0.05617293347541483,0.05062272677058586,0.06169552187386521,8841,1000,369,6200,2233,39
GraphSAGE,default_0_50,0.5,recall,0.9044117647058824,0.875,0.931593493784713,8841,1000,369,6200,2233,39
GraphSAGE,default_0_50,0.5,f1,0.10577612154221012,0.09589386828623352,0.11551902782654276,8841,1000,369,6200,2233,39
GraphSAGE,default_0_50,0.5,false_positives_per_true_positive,16.802168021680217,15.208632087700456,18.753975266625414,8841,1000,369,6200,2233,39
GraphSAGE,default_0_50,0.5,predicted_positive_rate,0.7430154959846171,0.7340770274855786,0.7522932926139577,8841,1000,369,6200,2233,39
GraphSAGE,validation_max_f1,0.7308861613273621,accuracy,0.8589526071711345,0.8512611695509558,0.8664206537721977,8841,1000,207,1046,7387,201
GraphSAGE,validation_max_f1,0.7308861613273621,precision,0.16520351157222665,0.14631906263918398,0.18552789754908097,8841,1000,207,1046,7387,201
GraphSAGE,validation_max_f1,0.7308861613273621,recall,0.5073529411764706,0.45913267679900743,0.5544516841352284,8841,1000,207,1046,7387,201
GraphSAGE,validation_max_f1,0.7308861613273621,f1,0.24924744130042142,0.22235987575885924,0.2759547095121667,8841,1000,207,1046,7387,201
GraphSAGE,validation_max_f1,0.7308861613273621,false_positives_per_true_positive,5.053140096618358,4.3900249697058715,5.834379622255091,8841,1000,207,1046,7387,201
GraphSAGE,validation_max_f1,0.7308861613273621,predicted_positive_rate,0.1417260490894695,0.13448704897636013,0.14919409569053274,8841,1000,207,1046,7387,201
GraphSAGE,top_5pct_budget,0.7499848008155823,accuracy,0.9112091392376428,0.9053274516457415,0.9167514986992422,8841,1000,163,540,7893,245
GraphSAGE,top_5pct_budget,0.7499848008155823,precision,0.23186344238975817,0.2,0.26124982784740397,8841,1000,163,540,7893,245
GraphSAGE,top_5pct_budget,0.7499848008155823,recall,0.39950980392156865,0.3510777807670463,0.44501083794053325,8841,1000,163,540,7893,245
GraphSAGE,top_5pct_budget,0.7499848008155823,f1,0.2934293429342934,0.25764489083345904,0.326282198081116,8841,1000,163,540,7893,245
GraphSAGE,top_5pct_budget,0.7499848008155823,false_positives_per_true_positive,3.312883435582822,2.827753724394786,4.0,8841,1000,163,540,7893,245
